state1,state2,distance
Vermont,Wisconsin,173372.04856896627
Vermont,Wyoming,349018.97687088593
Virginia,Alabama,92783.69329251774
Virginia,Alaska,780762.4740758229
Virginia,Arizona,329668.0300939113
Virginia,Arkansas,138406.28977759645
Virginia,California,406173.01382169646
Virginia,Colorado,267348.58617542754
Virginia,Connecticut,73719.77829592273
Virginia,Delaware,713183.1214947533
Virginia,Florida,95906.77609011784
Virginia,Georgia,66986.86677998904
Virginia,Hawaii,794114.7240443284
Virginia,Idaho,677375.5444448817
Virginia,Illinois,106454.17787949894
Virginia,Indiana,77976.53730449949
Virginia,Iowa,696531.0610281497
Virginia,Kansas,195508.8708294332
Virginia,Kentucky,64484.1351031399
Virginia,Louisiana,146416.23010103762
Virginia,Maine,124080.82156804089
Virginia,Maryland,336792.30986469984
Virginia,Massachusetts,84904.21236310952
Virginia,Michigan,94641.98185266409
Virginia,Minnesota,177616.30758463594
Virginia,Mississippi,118254.78460510593
Virginia,Missouri,696129.0925123012
Virginia,Montana,322215.38597652345
Virginia,Nebraska,213230.6027872172
Virginia,Nevada,378207.1127054593
Virginia,New Hampshire,95301.62210581728
Virginia,New Jersey,49602.97717879442
Virginia,New Mexico,274362.37288848485
Virginia,New York,63700.97872089565
Virginia,North Carolina,20370.384483362115
Virginia,North Dakota,237836.97921055087
Virginia,Ohio,48132.28239965356
Virginia,Oklahoma,187405.1523091081
Virginia,Oregon,421946.52357496676
Virginia,Pennsylvania,35182.226151851166
Virginia,Rhode Island,83973.23284237663
Virginia,South Carolina,41431.58752690995
Virginia,South Dakota,224658.22722526768
Virginia,Tennessee,347539.0258273163
Virginia,Texas,213513.39627526887
Virginia,Utah,328650.55782091717
Virginia,Vermont,90086.5884857452
Virginia,Virginia,0.0
Virginia,Washington,427464.6810509612
Virginia,West Virginia,20934.224036252217
Virginia,Wisconsin,132120.5056000014
Virginia,Wyoming,292149.51170419576
Washington,Alabama,366531.98939383175
Washington,Alaska,359392.7962285833
Washington,Arizona,157808.83252847416
Washington,Arkansas,306631.3334608843
Washington,California,102452.47874502598
Washington,Colorado,170969.89604020937
Washington,Connecticut,480663.5539023112
Washington,Delaware,1132082.475789198
Washington,Florida,423727.6555359586
Washington,Georgia,398326.5557767898
Washington,Hawaii,449952.89578577003
Washington,Idaho,1090280.5879084521
Washington,Illinois,321013.2494617629
Washington,Indiana,349766.2587957849
Washington,Iowa,1112243.0616555898
Washington,Kansas,237898.34077815677
Washington,Kentucky,364987.55984553776
Washington,Louisiana,327957.629557539
Washington,Maine,512439.5721419258
Washington,Maryland,616127.4830828438
Washington,Massachusetts,489079.51523346384
Washington,Michigan,351682.8198547663
Washington,Minnesota,261651.12635339447
Washington,Mississippi,340863.99616269243
Washington,Missouri,1115671.1001885815
Washington,Montana,108189.30964748781
Washington,Nebraska,214632.45827460487
Washington,Nevada,89120.10979010293
Washington,New Hampshire,490061.3506103088
Washington,New Jersey,463359.3768307705
Washington,New Mexico,193350.55143702074
Washington,New York,451381.9453190391
Washington,North Carolina,427288.90739872947
Washington,North Dakota,199814.1401252674
Washington,Ohio,383163.7972473391
Washington,Oklahoma,258055.60991770748
Washington,Oregon,34507.88925738577
Washington,Pennsylvania,431407.7312717054
Washington,Rhode Island,492228.8981723848
Washington,South Carolina,417802.6875368324
Washington,South Dakota,204332.67083361876
Washington,Tennessee,555044.5604751027
Washington,Texas,264369.99141544034
Washington,Utah,119278.46327816267
Washington,Vermont,478961.8063238446
Washington,Virginia,427464.6810509612
Washington,Washington,0.0
Washington,West Virginia,407726.3934478611
Washington,Wisconsin,305777.6182947339
Washington,Wyoming,136217.36585692735
West Virginia,Alabama,85364.8746557974
West Virginia,Alaska,760333.7110775767
West Virginia,Arizona,313431.4484061866
West Virginia,Arkansas,123996.2880170209
West Virginia,California,388742.0617646102
West Virginia,Colorado,249276.46493401658
West Virginia,Connecticut,84394.13614700965
West Virginia,Delaware,730730.3199217889
West Virginia,Florida,101757.57326115831
West Virginia,Georgia,66290.75076509542
West Virginia,Hawaii,779414.5523558051
West Virginia,Idaho,693967.0993613458
West Virginia,Illinois,86874.78752779773
West Virginia,Indiana,57960.253708899516
West Virginia,Iowa,713557.8822527294
West Virginia,Kansas,177583.10086548212
West Virginia,Kentucky,48083.74236683331
West Virginia,Louisiana,136640.1605714806
West Virginia,Maine,132202.94322366655
West Virginia,Maryland,349461.1143460743
West Virginia,Massachusetts,95283.07145028439
West Virginia,Michigan,74482.42067092074
West Virginia,Minnesota,156709.9508008346
West Virginia,Mississippi,108017.1070988295
West Virginia,Missouri,713774.6619276983
West Virginia,Montana,302055.1756881514
West Virginia,Nebraska,193900.2195382976
West Virginia,Nevada,360150.7207059289
West Virginia,New Hampshire,103512.36579269165
West Virginia,New Jersey,61484.29884938105
West Virginia,New Mexico,258391.18879133632
West Virginia,New York,66760.24507144952
West Virginia,North Carolina,33232.03881798407
West Virginia,North Dakota,217107.02219873035
West Virginia,Ohio,27240.14150110091
West Virginia,Oklahoma,171454.24770474483
West Virginia,Oregon,402847.96395786834
West Virginia,Pennsylvania,36020.76824555523
West Virginia,Rhode Island,95610.91378080224
West Virginia,South Carolina,47319.22198219239
West Virginia,South Dakota,204445.73473662883
West Virginia,Tennessee,355199.62399332575
West Virginia,Texas,200336.7323508098
West Virginia,Utah,310547.1234643786
West Virginia,Vermont,96318.88207926834
West Virginia,Virginia,20934.224036252217
West Virginia,Washington,407726.3934478611
West Virginia,West Virginia,0.0
West Virginia,Wisconsin,111186.4261139821
West Virginia,Wyoming,272783.5030367489
Wisconsin,Alabama,122605.633300432
Wisconsin,Alaska,652486.4769824735
Wisconsin,Arizona,240112.5401181704
Wisconsin,Arkansas,100338.3189514355
Wisconsin,California,304000.2757054671
Wisconsin,Colorado,165403.0949226767
Wisconsin,Connecticut,175258.89078731497
Wisconsin,Delaware,826359.3059347732
Wisconsin,Florida,176838.799419132
Wisconsin,Georgia,136568.5352085172
Wisconsin,Hawaii,706985.0107831141
Wisconsin,Idaho,785332.7589881883
Wisconsin,Illinois,46514.93149516615
Wisconsin,Indiana,60130.27711560957
Wisconsin,Iowa,806847.8047866276
Wisconsin,Kansas,103881.80016249238
Wisconsin,Kentucky,85016.05269594678
Wisconsin,Louisiana,137025.4270017065
Wisconsin,Maine,207646.7612870473
Wisconsin,Maryland,428059.0103805782
Wisconsin,Massachusetts,183388.96578856645
Wisconsin,Michigan,45922.980053563595
Wisconsin,Minnesota,46184.52814525661
Wisconsin,Mississippi,118923.77310697807
Wisconsin,Missouri,809911.8480538484
Wisconsin,Montana,197887.670965121
Wisconsin,Nebraska,102755.08904672314
Wisconsin,Nevada,271583.57048429863
Wisconsin,New Hampshire,184371.72436141068
Wisconsin,New Jersey,159498.91618754028
Wisconsin,New Mexico,190839.51846774295
Wisconsin,New York,145634.24718794684
Wisconsin,North Carolina,139547.5642639455
Wisconsin,North Dakota,108463.69940215022
Wisconsin,Ohio,84062.40049510839
Wisconsin,Oklahoma,117427.19156992558
Wisconsin,Oregon,305720.03338512185
Wisconsin,Pennsylvania,127569.52797984322
Wisconsin,Rhode Island,186721.0352424172
Wisconsin,South Carolina,140505.00348742033
Wisconsin,South Dakota,102337.83114762596
Wisconsin,Tennessee,411999.3086414102
Wisconsin,Texas,161265.96614599126
Wisconsin,Utah,223192.1324509446
Wisconsin,Vermont,173372.04856896627
Wisconsin,Virginia,132120.5056000014
Wisconsin,Washington,305777.6182947339
Wisconsin,West Virginia,111186.4261139821
Wisconsin,Wisconsin,0.0
Wisconsin,Wyoming,176324.72837636812
Wyoming,Alabama,231039.99479310936
Wyoming,Alaska,494425.6697259963
Wyoming,Arizona,96407.96372188347
Wyoming,Arkansas,171438.20390158083
Wyoming,California,132598.2477712281
Wyoming,Colorado,44723.16380803129
Wyoming,Connecticut,348509.87613696116
Wyoming,Delaware,1000809.114551821
Wyoming,Florida,289213.4632568131
Wyoming,Georgia,262380.26823677117
Wyoming,Hawaii,538429.4489763724
Wyoming,Idaho,960994.5602889748
Wyoming,Illinois,185908.88308254664
Wyoming,Indiana,214945.38525169596
Wyoming,Iowa,982059.150302058
Wyoming,Kansas,102162.40827231904
Wyoming,Kentucky,229094.95232544956
Wyoming,Louisiana,196007.12170735022
Wyoming,Maine,383818.7641322399
Wyoming,Maryland,497417.30891978415
Wyoming,Massachusetts,357504.78928540245
Wyoming,Michigan,221821.79378951926
Wyoming,Minnesota,136471.64240603248
Wyoming,Mississippi,206172.07183563928
Wyoming,Missouri,984148.0029939603
Wyoming,Montana,45600.86557292526
Wyoming,Nebraska,78919.30031367486
Wyoming,Nevada,97924.36991883072
Wyoming,New Hampshire,359766.18032410997
Wyoming,New Jersey,329978.36467865587
Wyoming,New Mexico,87082.50106651738
Wyoming,New York,320244.27410494006
Wyoming,North Carolina,291296.46964046784
Wyoming,North Dakota,83691.7889939031
Wyoming,Ohio,249053.24661606
Wyoming,Oklahoma,124900.73012196526
Wyoming,Oregon,130408.70631211706
Wyoming,Pennsylvania,298268.6594867117
Wyoming,Rhode Island,360191.7690966855
Wyoming,South Carolina,281585.3285382603
Wyoming,South Dakota,74667.66500299846
Wyoming,Tennessee,447505.2958904509
Wyoming,Texas,141519.8925946455
Wyoming,Utah,55303.3098919043
Wyoming,Vermont,349018.97687088593
Wyoming,Virginia,292149.51170419576
Wyoming,Washington,136217.36585692735
Wyoming,West Virginia,272783.5030367489
Wyoming,Wisconsin,176324.72837636812
Wyoming,Wyoming,0.0
